market_date,timestamp_et,state,candidate_action,turn_family_count,daily_context_state,SPXA20R,NYMO,NAMO,NYUD,NAUD,nyse_down_up_ratio,nasdaq_down_up_ratio,NAADV,NADEC,NASI_RSI,NASI_EMA4,NASI_EMA10,NASI_DIRECTION,VVIX,VVIX_PRIOR_CLOSE,VVIX_DIRECTION
2026-09-10,2026-09-10T16:27:55.018963-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,OVERSOLD,18.0,-47.79,-35.52,-1100.1117,-1407.2154,1.7308122555284629,1.5575798054387717,1385.0,3429.0,27.631812407716453,32.3122830662294,39.24692032521133,FALLING,102.66,94.5,RISING
2026-09-10,2026-09-10T16:37:16.220611-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,OVERSOLD,18.0,-47.79,-35.52,-1100.1117,-1407.2154,1.730812295771159,1.5575798288907985,1385.0,3429.0,27.631812407716453,32.3122830662294,39.24692032521133,FALLING,102.66,94.5,RISING
2026-09-11,2026-09-11T10:26:34.878069-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,23.6,-63.58,-50.49,299.884591,927.6090300000001,0.3931012482097995,0.24875066532418194,2768.0,1340.0,34.12127995233696,34.9080700840776,40.42682351514233,RISING,93.95,102.66,FALLING
2026-09-11,2026-09-11T10:38:22.563100-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,23.2,-63.58,-50.49,291.804633,1023.0905,0.47736606421763417,0.2630574317022301,2848.0,1346.0,34.28926395843257,34.975263686515845,40.457366061705166,RISING,94.28,102.66,FALLING
2026-09-11,2026-09-11T10:50:59.279098-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,23.2,-63.58,-50.49,334.63134399999996,1070.0396420000002,0.48157885181229937,0.2728178308143418,2761.0,1501.0,33.27821209393478,34.57084294071673,40.2735384499783,RISING,94.36,102.66,FALLING
2026-09-11,2026-09-11T11:02:22.000308-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,23.8,-63.58,-50.49,330.072968,1157.609007,0.5283720760417581,0.29652179325742056,2721.0,1583.0,32.761207942509,34.36404128014642,40.179537695173615,RISING,94.31,102.66,FALLING
2026-09-11,2026-09-11T11:23:06.241592-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,24.0,-63.58,-50.49,443.714606,1290.221754,0.48793430303274066,0.3067365122457079,2777.0,1602.0,32.82655536558731,34.390180249377735,40.191419044824215,RISING,93.79,102.66,FALLING
2026-09-11,2026-09-11T11:35:38.302250-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,24.8,-63.58,-50.49,434.61818000000005,1396.814453,0.5278509841580719,0.30288711136568197,2774.0,1638.0,25.36154623921159,29.44694773694807,36.66959574027282,FALLING,93.39,102.66,FALLING
2026-09-11,2026-09-11T11:49:25.199147-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.0,-63.58,-50.49,490.755755,1537.0503429999999,0.5125367424536085,0.2866656312998426,2844.0,1601.0,25.481674779694345,29.494999153141173,36.691437293087866,FALLING,93.17,102.66,FALLING
2026-09-11,2026-09-11T12:02:07.000997-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,26.0,-63.58,-50.49,525.7319229999999,1611.27108,0.50923856309266,0.2906984787583356,2859.0,1614.0,25.474577975779326,29.492160431575165,36.69014696510332,FALLING,92.54,102.66,FALLING
2026-09-11,2026-09-11T12:16:05.622453-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.4,-63.58,-50.49,578.6548879999999,1670.8289459999999,0.49600665006748784,0.29704782125351875,2864.0,1627.0,25.458818362894476,29.485856586421225,36.68728158094243,FALLING,91.83,102.66,FALLING
2026-09-11,2026-09-11T12:21:28.092749-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.2,-63.58,-50.49,480.195792,1706.812653,0.5703227589681766,0.293667309557352,2883.0,1616.0,25.492453078346117,29.49931047260188,36.693396983751825,FALLING,91.92,102.66,FALLING
2026-09-11,2026-09-11T12:31:37.693173-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.4,-63.58,-50.49,486.5262490000001,1625.8442129999999,0.5802233166533375,0.33570872022706044,2863.0,1656.0,25.41352776220735,29.467740346146375,36.67904692627205,FALLING,92.75,102.66,FALLING
2026-09-11,2026-09-11T12:42:19.080719-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.8,-63.58,-50.49,524.819936,1675.249025,0.5669795244796809,0.3344432865818997,2885.0,1647.0,25.446476426506067,29.48091981186586,36.68503759250818,FALLING,92.42,102.66,FALLING
2026-09-11,2026-09-11T12:50:30.233250-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.8,-63.58,-50.49,591.102505,1839.936285,0.5386901967248295,0.3085207085936188,2938.0,1600.0,25.564751074426553,29.528229671034055,36.70654207394826,FALLING,92.03,102.66,FALLING
2026-09-11,2026-09-11T12:57:48.124468-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.0,-63.58,-50.49,548.820047,1794.817759,0.5710557285675272,0.32715335011242125,2918.0,1622.0,25.51342677773556,29.507699952357658,36.697210383640815,FALLING,92.11,102.66,FALLING
2026-09-11,2026-09-11T13:05:15.003063-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.8,-63.58,-50.49,606.9014460000001,1784.8688070000003,0.5464123930206667,0.3356210084626348,2919.0,1629.0,25.50348563493769,29.50372349523851,36.69540290313211,FALLING,91.72,102.66,FALLING
2026-09-11,2026-09-11T13:14:27.353450-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,26.0,-63.58,-50.49,617.9376730000001,1843.01635,0.5487104922670742,0.32883332536911125,2895.0,1655.0,25.44299473660506,29.479527135905457,36.68440455798072,FALLING,91.86,102.66,FALLING
2026-09-11,2026-09-11T13:25:16.046325-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,26.4,-63.58,-50.49,712.5609840000001,2037.901986,0.5089319358922085,0.2988033215181183,2923.0,1638.0,25.493098094974826,29.499568479253362,36.6935142595025,FALLING,91.77,102.66,FALLING
2026-09-11,2026-09-11T13:33:35.996624-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.6,-63.58,-50.49,751.759662,1990.0228070000003,0.4976904736249895,0.3160429763835302,2920.0,1655.0,25.464598759122126,29.488168744912283,36.688332562074734,FALLING,91.51,102.66,FALLING
2026-09-11,2026-09-11T13:39:26.310785-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.8,-63.58,-50.49,795.1880380000001,2094.121455,0.48416779196800996,0.29972122632730164,2908.0,1668.0,25.434589409325497,29.476165004993632,36.682876316657165,FALLING,91.42,102.66,FALLING
2026-09-11,2026-09-11T13:44:38.531673-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,26.8,-63.58,-50.49,823.266704,2135.504067,0.4760488811088113,0.2992947406300667,2934.0,1647.0,25.48877348073073,29.497838633555723,36.692727966003574,FALLING,91.41,102.66,FALLING
2026-09-11,2026-09-11T13:51:59.057923-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.2,-63.58,-50.49,736.340158,2166.807439,0.5265327966782144,0.30182352175964744,2901.0,1678.0,25.413497392651195,29.46772819832391,36.679041404534566,FALLING,91.37,102.66,FALLING
2026-09-11,2026-09-11T13:55:37.425841-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,26.2,-63.58,-50.49,729.006608,2141.999842,0.5316644135913967,0.30969145993966235,2890.0,1693.0,25.38154094582751,29.454945619594437,36.67323114147571,FALLING,91.34,102.66,FALLING
2026-09-11,2026-09-11T14:03:00.346426-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,26.4,-63.58,-50.49,707.4992880000001,2197.0679379999997,0.5517173172761148,0.30626270358851804,2865.0,1721.0,25.318324163531187,29.429658906675908,36.6617371810582,FALLING,91.33,102.66,FALLING
2026-09-11,2026-09-11T14:10:47.227463-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.8,-63.58,-50.49,740.333249,2193.9552299999996,0.5441887994917013,0.3132645830606936,2873.0,1728.0,25.31512035780503,29.428377384385445,36.66115467092617,FALLING,91.31,102.66,FALLING
2026-09-11,2026-09-11T14:24:59.682724-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.6,-63.58,-50.49,736.161252,2076.385451,0.5590933880157541,0.352225449522702,2893.0,1721.0,25.34283801265373,29.439464446324926,36.66619424453503,FALLING,91.67,102.66,FALLING
2026-09-11,2026-09-11T14:36:40.240013-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.2,-63.58,-50.49,732.2304399999999,2027.480831,0.571135423207557,0.3690623321115201,2867.0,1743.0,25.28805027694372,29.417549352040922,36.6562328380423,FALLING,91.87,102.66,FALLING
2026-09-11,2026-09-11T14:46:46.040598-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.4,-63.58,-50.49,627.802706,2197.164844,0.6265320045630145,0.3457033105391345,2879.0,1744.0,25.297139130913664,29.421184893628897,36.657885356945926,FALLING,91.87,102.66,FALLING
2026-09-11,2026-09-11T14:53:58.846109-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.2,-63.58,-50.49,472.6132560000001,2027.7956030000003,0.7113204209972677,0.38706648321825166,2868.0,1773.0,25.245866572851654,29.400675870404093,36.64856307366192,FALLING,91.89,102.66,FALLING
2026-09-11,2026-09-11T15:02:34.655579-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.8,-63.58,-50.49,501.3717159999999,2009.986354,0.7020936763023689,0.3950035868268548,2863.0,1784.0,25.22584644142266,29.392667817832496,36.644923049765744,FALLING,91.86,102.66,FALLING
2026-09-11,2026-09-11T15:08:12.761666-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.6,-63.58,-50.49,576.98425,2029.2338429999998,0.6676918510837514,0.3962248260423142,2857.0,1792.0,25.209250183717543,29.386029314750452,36.64190554836481,FALLING,91.88,102.66,FALLING
2026-09-11,2026-09-11T15:19:18.074326-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.0,-63.58,-50.49,477.28659200000016,2071.8636500000002,0.7241710072907643,0.39439444723221095,2819.0,1833.0,25.118266661125844,29.34963590571377,36.625363089711776,FALLING,91.89,102.66,FALLING
2026-09-11,2026-09-11T15:24:32.286790-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.2,-63.58,-50.49,503.78714000000014,2207.698782,0.7149190142647205,0.3746115323681688,2802.0,1858.0,25.068740101537543,29.32982528187845,36.61635826069572,FALLING,91.49,102.66,FALLING
2026-09-11,2026-09-11T15:32:45.601100-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.8,-63.58,-50.49,556.4652140000001,2284.1824690000003,0.6959986682849464,0.3651771680044575,2809.0,1866.0,25.064187053144124,29.32800406252108,36.6155304337151,FALLING,91.44,102.66,FALLING
2026-09-11,2026-09-11T15:41:34.287747-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.6,-63.58,-50.49,666.3811539999999,2216.137114,0.6541270361718612,0.3821024491444304,2812.0,1864.0,25.069595553685062,29.330167462737457,36.61651379744981,FALLING,91.35,102.66,FALLING
2026-09-11,2026-09-11T15:48:38.785873-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.8,-63.58,-50.49,610.7779659999999,2167.797891,0.6849448938321006,0.4056288675704906,2805.0,1890.0,25.02828433158085,29.313642973895774,36.60900266615814,FALLING,90.81,102.66,FALLING
2026-09-11,2026-09-11T15:53:59.827306-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.2,-63.58,-50.49,671.441345,2316.832958,0.6644432942642474,0.37937336640270447,2812.0,1887.0,25.038598915081465,29.31776880729602,36.61087804497643,FALLING,91.21,102.66,FALLING
2026-09-11,2026-09-11T15:59:44.550922-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.4,-63.58,-50.49,810.5631510000001,2278.489172,0.6168706939355217,0.39588938718012606,2817.0,1884.0,25.047110586682493,29.32117347593643,36.61242562163117,FALLING,91.25,102.66,FALLING
2026-09-11,2026-09-11T16:05:01.586065-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.6,-63.58,-50.49,668.687492,2228.7724989999997,0.6796471638863117,0.4081745814396049,2806.0,1895.0,25.022507763587114,29.31133234669828,36.607952381068365,FALLING,91.23,102.66,FALLING
2026-09-11,2026-09-11T16:12:15.990353-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.6,-63.58,-50.49,679.701272,2194.727265,0.6897319273714169,0.4314940831096689,2767.0,1941.0,24.926542160731216,29.27294610555592,36.59050408964002,FALLING,91.28,102.66,FALLING
2026-09-11,2026-09-11T16:23:55.957680-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.6,-63.58,-50.49,824.0660850000002,2347.454627,0.6506993193116936,0.41947960054496386,2808.0,1908.0,25.00702989013486,29.305141197317376,36.605138222258866,FALLING,91.28,102.66,FALLING
2026-09-11,2026-09-11T16:33:28.240783-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.6,-63.58,-50.49,824.0660850000002,2347.454627,0.6506993104365599,0.4194795990926544,2808.0,1908.0,25.00702989013486,29.305141197317376,36.605138222258866,FALLING,91.28,102.66,FALLING
2026-09-11,2026-09-11T16:43:39.735099-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.6,-63.58,-50.49,824.0661,2347.4546,0.6506993104365599,0.41947960923186484,2808.0,1908.0,25.00702989013486,29.305141197317376,36.605138222258866,FALLING,91.28,102.66,FALLING
2026-09-14,2026-09-14T09:35:15.318053-04:00,WASHOUT,GO_EARLY_INTRADAY,3,WASHOUT,26.8,-43.25,-34.82,1044.8771,2503.2015,0.6355846977932075,0.4463260887000469,2778.0,2068.0,24.77665338037744,29.21299059341441,36.563251584121154,FALLING,98.7,91.28,RISING
2026-09-14,2026-09-14T09:48:03.082141-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,27.6,-43.25,-34.82,-18.678015000000002,220.93679500000002,1.2197404532979088,0.5610826221244927,1646.0,2058.0,23.51692953042786,28.709101053434576,36.33421088413032,FALLING,97.16,91.28,RISING
2026-09-14,2026-09-14T10:02:56.266325-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,27.8,-43.25,-34.82,-45.563264000000004,173.84139699999992,1.2578020819116147,0.7542744290285227,1792.0,2203.0,23.55574082126796,28.724625569770616,36.341267482464886,FALLING,96.46,91.28,RISING
2026-09-14,2026-09-14T10:18:22.308480-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,27.2,-43.25,-34.82,-24.07782499999996,197.426735,1.086548766055015,0.7784716320788659,1947.0,2207.0,23.744760845435053,28.800233579437453,36.37563475958618,FALLING,95.58,91.28,RISING
2026-09-14,2026-09-14T10:32:59.894790-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.0,-43.25,-34.82,-44.96284800000001,258.83203400000014,1.1282773123222014,0.755250926101261,1985.0,2267.0,23.72712666087996,28.793179905615418,36.372428544212525,FALLING,96.1,91.28,RISING
2026-09-14,2026-09-14T10:47:52.983838-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.4,-43.25,-34.82,-101.37326099999996,204.43329600000004,1.2561368796124441,0.8231773726568153,1893.0,2467.0,23.42257973327598,28.671361134573825,36.31705637555725,FALLING,96.37,91.28,RISING
2026-09-14,2026-09-14T10:58:15.464436-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.0,-43.25,-34.82,-127.93870400000003,131.62018599999988,1.3022639189686156,0.8901307746282143,1884.0,2513.0,23.37023252695623,28.650422252045924,36.30753870168093,FALLING,96.45,91.28,RISING
2026-09-14,2026-09-14T11:08:20.043274-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.0,-43.25,-34.82,-106.45732100000004,124.75830199999996,1.2132072194446128,0.901801716968556,1908.0,2539.0,23.375541963217813,28.65254602655056,36.3085040537285,FALLING,95.68,91.28,RISING
2026-09-14,2026-09-14T11:24:24.414289-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,22.8,-43.25,-34.82,-105.32695799999999,181.182955,1.1777589983155696,0.8724860749013504,1944.0,2539.0,23.417646443490668,28.6693878186597,36.3161594137781,FALLING,95.94,91.28,RISING
2026-09-14,2026-09-14T11:36:18.026153-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,23.8,-43.25,-34.82,-200.714242,164.2603140000001,1.3335738284825118,0.8907396795280531,1890.0,2627.0,23.27846719986843,28.613716121210807,36.29085409675588,FALLING,94.89,91.28,RISING
2026-09-14,2026-09-14T11:48:58.392868-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,24.8,-43.25,-34.82,-171.38763600000004,269.4751939999999,1.251056909381983,0.8359823299568291,1993.0,2549.0,23.46517060582279,28.68839748359255,36.324800170565766,FALLING,94.6,91.28,RISING
2026-09-14,2026-09-14T11:56:31.244985-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,26.0,-43.25,-34.82,-121.08999600000004,348.1208529999999,1.1624975234358066,0.7989947509154104,2109.0,2436.0,23.700591195528048,28.782565719474654,36.36760391414854,FALLING,94.79,91.28,RISING
2026-09-14,2026-09-14T12:17:59.416278-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.6,-43.25,-34.82,11.606307000000015,444.46847,0.9870357384897789,0.7620667014599717,2272.0,2304.0,24.010642935686747,28.906586415538133,36.42397695781376,FALLING,94.75,91.28,RISING
2026-09-14,2026-09-14T12:29:48.764767-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.4,-43.25,-34.82,-2.2337740000000395,363.85925700000007,1.002380409138185,0.813242806076104,2293.0,2314.0,24.02242264993754,28.91129830123845,36.426118724041174,FALLING,94.67,91.28,RISING
2026-09-14,2026-09-14T12:42:33.376232-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,26.6,-43.25,-34.82,83.50999100000001,582.4420459999997,0.9180440005546786,0.7262159614062508,2370.0,2243.0,24.17876385479323,28.973834783180727,36.4545443976513,FALLING,94.69,91.28,RISING
2026-09-14,2026-09-14T12:54:16.350668-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,27.2,-43.25,-34.82,-11.510130000000004,510.40717300000006,1.0113776805547228,0.7634560712112979,2352.0,2281.0,24.119055721093986,28.94995152970103,36.44368837334235,FALLING,94.12,91.28,RISING
2026-09-14,2026-09-14T13:02:39.155708-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.8,-43.25,-34.82,2.5556369999999333,554.8335030000001,0.9975534336063716,0.7416292920197668,2375.0,2263.0,24.162187891631078,28.967204397915864,36.45153058616727,FALLING,94.08,91.28,RISING
2026-09-14,2026-09-14T13:11:06.089249-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,26.2,-43.25,-34.82,77.41035199999988,780.260313,0.9318319400940722,0.6729742592755313,2484.0,2167.0,24.379642992080292,29.05418643809555,36.49106787715804,FALLING,94.45,91.28,RISING
2026-09-14,2026-09-14T13:18:32.701455-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.6,-43.25,-34.82,-11.178294999999935,272.024046,1.010042378301987,0.8745447560160549,2451.0,2205.0,24.303490352160935,29.023725382127807,36.477221942627246,FALLING,94.91,91.28,RISING
2026-09-14,2026-09-14T13:27:06.461111-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.0,-43.25,-34.82,-99.00451500000008,210.25823800000012,1.0904513934286997,0.9032791294041091,2435.0,2224.0,24.266159196769863,29.008792919971377,36.470434459828866,FALLING,94.77,91.28,RISING
2026-09-14,2026-09-14T13:33:06.303882-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.8,-43.25,-34.82,-127.64290299999993,535.8551020000002,1.1147458971020043,0.7727626683822454,2383.0,2286.0,24.145681284785255,28.960601755177535,36.44852938492257,FALLING,94.28,91.28,RISING
2026-09-14,2026-09-14T13:45:05.860773-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.8,-43.25,-34.82,-171.81360799999993,540.5100529999997,1.1526780400611636,0.7772969060299882,2391.0,2288.0,24.15173672730664,28.96302393218609,36.449630374471916,FALLING,94.27,91.28,RISING
2026-09-14,2026-09-14T13:55:16.390522-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.4,-43.25,-34.82,-200.28185000000008,538.6926940000001,1.1737015043732206,0.783819273244788,2371.0,2318.0,24.099446911589723,28.94210800589932,36.44012313525066,FALLING,94.26,91.28,RISING
2026-09-14,2026-09-14T14:01:31.723200-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,24.8,-43.25,-34.82,-233.57267300000012,532.6521460000001,1.203482009603661,0.7861774961766038,2341.0,2354.0,24.031087405533142,28.91476420347669,36.42769413414946,FALLING,94.18,91.28,RISING
2026-09-14,2026-09-14T14:09:32.658779-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,24.4,-43.25,-34.82,-220.30265399999985,494.29545600000006,1.1835802453442839,0.8053708746964747,2324.0,2373.0,23.994023116567647,28.89993848789049,36.42095517251938,FALLING,94.31,91.28,RISING
2026-09-14,2026-09-14T14:25:10.774661-04:00,WASHOUT,GO_EARLY_INTRADAY,2,WASHOUT,25.2,-43.25,-34.82,-242.82124,541.1107899999997,1.1955905871438504,0.795540296592045,2336.0,2380.0,23.99934722277132,28.902068130371962,36.42192319182913,FALLING,94.23,91.28,RISING
2026-09-14,2026-09-14T14:38:31.922860-04:00,WASHOUT_WATCH,WATCH_EARLY_TURN,1,WASHOUT,25.8,-43.25,-34.82,-292.5991099999999,496.9615570000001,1.2315621525676717,0.8159853343585098,2340.0,2395.0,23.988309486662644,28.897653035928492,36.419916330718465,FALLING,94.19,91.28,RISING
2026-09-14,2026-09-14T14:51:39.839533-04:00,OVERSOLD,WAIT_FOR_WASHOUT,0,WASHOUT,25.8,-43.25,-34.82,-306.479006,403.30720199999996,1.2351933257848624,0.8507016046738097,2310.0,2428.0,23.924334711427434,28.87206312583441,36.40828455340297,FALLING,93.97,91.28,RISING
